,policy_id,gender,living_status,age,safty_rating,high_education_ind
10806,policy_5268,M,dependent,19,32.0,0.0
10807,policy_5269,M,rent,60,100.0,0.0
10808,policy_5269,F,dependent,17,56.0,0.0
10809,policy_5269,F,dependent,19,49.0,0.0
10810,policy_5270,M,own,30,72.0,1.0
10814,policy_5274,M,own,55,60.0,1.0
10819,policy_5277,M,own,51,53.0,1.0
10820,policy_5277,F,own,58,80.0,0.0
10821,policy_5277,M,dependent,18,56.0,0.0
10822,policy_5278,M,rent,47,88.0,1.0
10823,policy_5279,F,rent,65,84.0,0.0
10824,policy_5279,F,rent,30,58.0,1.0
10835,policy_5283,M,own,31,78.0,1.0
10836,policy_5283,F,dependent,17,71.0,0.0
10837,policy_5283,F,dependent,17,64.0,0.0
10838,policy_5284,M,own,64,88.0,0.0
10839,policy_5285,F,rent,42,88.0,0.0
10840,policy_5285,F,rent,46,88.0,1.0
10841,policy_5286,M,own,74,96.0,1.0
10842,policy_5286,F,dependent,18,33.0,0.0
10843,policy_5286,F,dependent,18,63.0,0.0
10852,policy_5291,M,rent,48,81.0,0.0
10855,policy_5293,M,rent,58,79.0,1.0
10856,policy_5293,F,dependent,18,60.0,0.0
10857,policy_5293,F,dependent,20,60.0,0.0
10858,policy_5294,F,rent,30,55.0,0.0
10859,policy_5294,F,dependent,19,55.0,0.0
10860,policy_5294,M,dependent,20,88.0,0.0
10861,policy_5295,M,own,61,73.0,1.0
10862,policy_5295,F,dependent,20,60.0,0.0
10863,policy_5295,F,dependent,17,66.0,0.0
10873,policy_5299,F,own,47,92.0,1.0
10874,policy_5300,M,own,48,66.0,0.0
10880,policy_5302,M,dependent,18,40.0,0.0
10881,policy_5303,M,rent,41,75.0,0.0
10884,policy_5305,F,rent,63,66.0,1.0
10885,policy_5306,M,own,54,83.0,1.0
10886,policy_5306,F,own,49,82.0,0.0
10887,policy_5307,M,rent,60,79.0,1.0
10888,policy_5307,M,dependent,17,71.0,0.0
10889,policy_5307,M,dependent,18,69.0,0.0
10896,policy_5311,F,own,66,67.0,0.0
10897,policy_5312,F,own,43,79.0,0.0
10898,policy_5312,F,own,37,76.0,1.0
10899,policy_5313,M,rent,72,81.0,1.0
10900,policy_5313,M,rent,44,73.0,0.0
10906,policy_5316,M,rent,39,72.0,1.0
10907,policy_5317,M,rent,51,82.0,1.0
10912,policy_5320,M,rent,49,60.0,0.0
10913,policy_5320,F,rent,54,87.0,0.0
10916,policy_5322,M,own,48,80.0,0.0
10917,policy_5323,M,own,49,31.0,1.0
10918,policy_5323,M,own,54,91.0,1.0
10919,policy_5323,M,dependent,18,67.0,0.0
10920,policy_5324,M,rent,45,70.0,0.0
10921,policy_5324,F,rent,41,90.0,1.0
10922,policy_5324,F,dependent,16,35.0,0.0
10923,policy_5325,M,own,43,56.0,1.0
10924,policy_5325,F,dependent,16,68.0,0.0
10935,policy_5331,M,rent,39,68.0,0.0
10936,policy_5331,M,rent,49,73.0,1.0
10938,policy_5333,M,own,39,88.0,1.0
10939,policy_5333,F,own,67,78.0,0.0
10940,policy_5333,F,dependent,18,75.0,0.0
10946,policy_5336,F,rent,70,66.0,0.0
10947,policy_5337,M,rent,55,88.0,1.0
10948,policy_5337,F,rent,36,78.0,1.0
10949,policy_5338,F,rent,44,67.0,0.0
10950,policy_5338,F,dependent,16,46.0,0.0
10951,policy_5338,M,dependent,17,59.0,0.0
10963,policy_5345,F,own,48,87.0,0.0
10964,policy_5345,F,own,58,86.0,1.0
10965,policy_5345,M,dependent,16,31.0,0.0
10971,policy_5349,M,rent,41,44.0,1.0
10972,policy_5349,M,rent,61,87.0,0.0
10973,policy_5350,F,rent,44,93.0,1.0
10974,policy_5350,F,rent,32,96.0,1.0
10975,policy_5351,M,own,44,67.0,1.0
10976,policy_5351,M,own,31,80.0,1.0
10977,policy_5351,F,dependent,18,70.0,0.0
10978,policy_5351,F,dependent,17,64.0,0.0
10979,policy_5352,M,own,57,84.0,0.0
10980,policy_5352,M,own,36,79.0,0.0
10981,policy_5353,M,dependent,17,64.0,0.0
10982,policy_5354,M,own,60,80.0,1.0
10983,policy_5354,F,own,44,69.0,1.0
10984,policy_5354,M,dependent,17,73.0,0.0
10985,policy_5354,M,dependent,22,58.0,1.0
10986,policy_5354,F,dependent,18,62.0,0.0
10987,policy_5355,F,rent,38,59.0,0.0
10995,policy_5360,F,own,56,89.0,1.0
10996,policy_5360,F,own,48,63.0,1.0
10997,policy_5361,M,rent,53,91.0,1.0
10998,policy_5362,M,rent,40,72.0,1.0
10999,policy_5362,F,rent,45,57.0,1.0
11000,policy_5363,M,rent,46,92.0,0.0
11001,policy_5363,F,rent,65,64.0,1.0
11008,policy_5366,M,rent,47,56.0,1.0
11009,policy_5366,M,rent,36,77.0,1.0
11018,policy_5371,M,own,49,83.0,1.0
11019,policy_5371,M,dependent,18,77.0,0.0
11020,policy_5371,M,dependent,16,68.0,0.0
11021,policy_5371,M,dependent,18,48.0,0.0
11022,policy_5372,M,rent,47,80.0,0.0
11023,policy_5372,M,rent,27,74.0,0.0
11024,policy_5373,F,own,70,86.0,1.0
11025,policy_5373,M,own,61,49.0,1.0
11026,policy_5373,M,dependent,17,74.0,0.0
11027,policy_5373,F,dependent,18,58.0,0.0
11028,policy_5373,M,dependent,16,68.0,0.0
11029,policy_5374,M,own,82,80.0,0.0
11030,policy_5375,F,rent,51,66.0,1.0
11031,policy_5375,F,rent,47,79.0,0.0
11032,policy_5376,M,own,46,79.0,0.0
11033,policy_5376,F,own,46,40.0,1.0
11034,policy_5376,F,dependent,17,76.0,0.0
11035,policy_5376,M,dependent,17,43.0,0.0
11036,policy_5376,F,dependent,18,73.0,0.0
11040,policy_5380,F,rent,49,72.0,1.0
11041,policy_5380,F,rent,56,82.0,1.0
11042,policy_5381,M,rent,53,80.0,1.0
11043,policy_5381,F,dependent,17,48.0,0.0
11044,policy_5381,M,dependent,16,67.0,0.0
11045,policy_5382,M,rent,67,57.0,0.0
11046,policy_5383,F,rent,59,75.0,1.0
11047,policy_5383,F,dependent,16,63.0,0.0
11048,policy_5383,M,dependent,19,16.0,0.0
11057,policy_5390,M,own,49,84.0,1.0
11058,policy_5390,M,dependent,18,59.0,0.0
11059,policy_5390,M,dependent,17,52.0,0.0
11060,policy_5391,M,rent,55,57.0,0.0
11061,policy_5391,F,rent,65,60.0,1.0
11062,policy_5392,M,own,34,86.0,0.0
11063,policy_5392,F,own,39,70.0,1.0
11064,policy_5393,M,rent,53,75.0,1.0
11065,policy_5393,F,dependent,19,71.0,0.0
11066,policy_5393,F,dependent,17,66.0,0.0
11068,policy_5395,M,dependent,18,68.0,0.0
11069,policy_5396,F,rent,48,80.0,1.0
11070,policy_5396,F,rent,62,84.0,1.0
11074,policy_5398,M,own,67,97.0,1.0
11075,policy_5398,F,own,73,62.0,1.0
11076,policy_5398,M,dependent,17,58.0,0.0
11077,policy_5399,M,dependent,17,85.0,0.0
11078,policy_5400,F,own,62,87.0,1.0
11079,policy_5400,F,dependent,19,70.0,0.0
11080,policy_5400,M,dependent,19,52.0,0.0
11082,policy_5402,M,rent,32,59.0,1.0
11090,policy_5405,M,own,60,86.0,1.0
11091,policy_5406,F,rent,35,67.0,0.0
11094,policy_5408,M,rent,31,72.0,1.0
11095,policy_5408,F,rent,54,86.0,1.0
11096,policy_5409,M,dependent,18,69.0,0.0
11097,policy_5410,F,own,68,58.0,1.0
11098,policy_5410,F,dependent,17,61.0,0.0
11099,policy_5410,M,,20,49.0,0.0
11100,policy_5410,F,dependent,19,78.0,0.0
11101,policy_5410,F,dependent,17,61.0,0.0
11102,policy_5411,M,rent,43,77.0,0.0
11103,policy_5411,M,rent,60,31.0,1.0
11110,policy_5414,M,own,55,74.0,0.0
11114,policy_5418,F,own,58,62.0,0.0
11115,policy_5418,M,own,47,72.0,0.0
11116,policy_5419,F,dependent,17,67.0,0.0
11117,policy_5420,F,own,56,79.0,1.0
11118,policy_5420,F,dependent,19,59.0,0.0
11119,policy_5420,M,dependent,16,58.0,0.0
11120,policy_5421,F,rent,55,74.0,1.0
11121,policy_5421,M,rent,52,94.0,0.0
11125,policy_5424,M,rent,55,68.0,0.0
11126,policy_5424,F,rent,57,87.0,0.0
11127,policy_5425,M,rent,44,72.0,0.0
11132,policy_5428,M,rent,65,72.0,0.0
11133,policy_5428,F,rent,38,91.0,1.0
11134,policy_5428,M,dependent,17,71.0,0.0
11136,policy_5430,M,own,46,83.0,0.0
11137,policy_5430,F,dependent,16,77.0,0.0
11140,policy_5432,F,own,36,60.0,0.0
11141,policy_5432,F,own,59,87.0,1.0
11142,policy_5433,M,dependent,17,63.0,0.0
11143,policy_5434,F,rent,43,66.0,1.0
11144,policy_5434,F,rent,64,74.0,1.0
11145,policy_5434,F,dependent,20,62.0,0.0
11159,policy_5440,M,own,53,80.0,0.0
11160,policy_5440,F,own,44,83.0,1.0
11161,policy_5441,M,rent,71,16.0,1.0
11162,policy_5442,M,rent,54,57.0,1.0
11163,policy_5443,M,own,45,88.0,1.0
11173,policy_5447,M,rent,45,90.0,1.0
11174,policy_5447,M,rent,44,74.0,0.0
11178,policy_5450,F,rent,49,62.0,1.0
11179,policy_5450,M,rent,46,78.0,1.0
11180,policy_5450,M,dependent,18,55.0,0.0
11184,policy_5454,M,rent,64,39.0,0.0
11185,policy_5454,F,rent,48,79.0,1.0
11191,policy_5457,M,own,49,49.0,1.0
11192,policy_5457,F,own,50,51.0,1.0
11193,policy_5457,F,dependent,16,21.0,0.0
11198,policy_5460,M,rent,57,52.0,0.0
11201,policy_5462,M,own,55,79.0,0.0
11205,policy_5465,F,own,56,64.0,1.0
11208,policy_5467,M,own,79,91.0,1.0
11209,policy_5467,F,own,70,76.0,0.0
11210,policy_5467,M,dependent,19,69.0,0.0
11211,policy_5468,M,own,54,71.0,1.0
11212,policy_5468,F,own,44,68.0,0.0
11213,policy_5468,M,dependent,18,50.0,0.0
11214,policy_5469,M,own,46,84.0,1.0
11215,policy_5469,M,own,38,80.0,0.0
11216,policy_5469,F,dependent,18,67.0,0.0
11218,policy_5471,M,rent,48,75.0,1.0
11219,policy_5472,F,own,60,39.0,1.0
11220,policy_5472,F,own,60,77.0,1.0
11226,policy_5475,M,own,26,37.0,1.0
11227,policy_5475,M,own,48,71.0,1.0
11231,policy_5477,F,own,76,58.0,1.0
11232,policy_5477,F,own,42,79.0,0.0
11234,policy_5479,M,rent,59,31.0,0.0
11235,policy_5480,M,rent,52,95.0,0.0
11236,policy_5480,F,dependent,20,70.0,0.0
11237,policy_5480,F,dependent,18,68.0,0.0
11238,policy_5480,F,dependent,18,36.0,0.0
11239,policy_5480,F,dependent,20,81.0,0.0
11240,policy_5480,F,dependent,17,33.0,0.0
11242,policy_5482,M,own,45,79.0,1.0
11243,policy_5482,F,dependent,17,67.0,0.0
11244,policy_5482,F,dependent,18,48.0,0.0
11245,policy_5483,M,own,52,86.0,1.0
11246,policy_5484,F,rent,53,71.0,0.0
11249,policy_5486,M,own,41,77.0,1.0
11253,policy_5488,M,own,53,79.0,0.0
11254,policy_5489,F,own,28,78.0,1.0
11255,policy_5489,F,dependent,18,85.0,0.0
11256,policy_5489,M,dependent,18,70.0,0.0
11259,policy_5492,M,own,57,81.0,1.0
11260,policy_5492,F,own,43,47.0,0.0
11261,policy_5492,M,dependent,18,78.0,0.0
11262,policy_5492,M,dependent,19,81.0,0.0
11269,policy_5495,M,rent,61,64.0,1.0
11270,policy_5495,F,dependent,17,59.0,0.0
11271,policy_5496,F,rent,43,89.0,0.0
11272,policy_5497,M,own,58,65.0,0.0
11273,policy_5497,F,own,54,75.0,1.0
11274,policy_5497,M,dependent,18,66.0,0.0
11275,policy_5497,F,dependent,19,64.0,0.0
11276,policy_5498,M,rent,61,84.0,1.0
11277,policy_5498,F,dependent,17,45.0,0.0
11278,policy_5499,F,rent,47,8.0,1.0
11279,policy_5500,M,own,65,84.0,1.0
11280,policy_5500,F,own,56,49.0,1.0
11281,policy_5500,F,dependent,18,40.0,0.0
11282,policy_5500,F,dependent,19,72.0,0.0
11283,policy_5500,M,dependent,18,80.0,0.0
11284,policy_5500,M,dependent,18,83.0,0.0
11285,policy_5501,F,own,46,79.0,1.0
11288,policy_5504,M,rent,50,67.0,0.0
11289,policy_5504,F,rent,66,68.0,1.0
11292,policy_5506,F,rent,59,50.0,1.0
11296,policy_5508,M,own,35,68.0,0.0
11305,policy_5513,F,rent,43,83.0,1.0
11306,policy_5513,F,dependent,18,51.0,0.0
11307,policy_5513,M,dependent,19,75.0,0.0
11337,policy_5525,M,own,54,71.0,1.0
11338,policy_5526,M,rent,66,97.0,1.0
11339,policy_5526,M,rent,74,51.0,0.0
11343,policy_5529,F,rent,53,36.0,1.0
11344,policy_5530,F,dependent,16,57.0,0.0
11345,policy_5531,M,rent,39,77.0,1.0
11346,policy_5531,M,dependent,17,46.0,0.0
11347,policy_5531,F,dependent,18,71.0,0.0
11349,policy_5533,M,rent,51,92.0,1.0
11350,policy_5533,M,rent,43,65.0,0.0
11351,policy_5533,M,dependent,19,22.0,0.0
11356,policy_5536,F,dependent,18,55.0,0.0
11357,policy_5537,F,own,54,85.0,0.0
11358,policy_5537,M,dependent,18,9.0,0.0
11359,policy_5537,F,dependent,17,77.0,0.0
11363,policy_5540,M,rent,49,93.0,1.0
11365,policy_5542,M,own,49,90.0,0.0
11366,policy_5542,F,dependent,18,51.0,0.0
11367,policy_5542,F,dependent,19,72.0,0.0
11368,policy_5543,M,rent,47,31.0,1.0
11370,policy_5545,F,own,69,86.0,0.0
11371,policy_5546,F,dependent,18,85.0,0.0
11375,policy_5549,M,rent,68,77.0,1.0
11377,policy_5551,M,rent,44,60.0,1.0
11378,policy_5551,F,rent,61,23.0,1.0
11384,policy_5555,M,rent,41,65.0,0.0
11385,policy_5555,F,rent,52,73.0,1.0
11402,policy_5565,F,own,43,49.0,1.0
11403,policy_5565,F,own,54,81.0,1.0
11404,policy_5566,M,own,58,81.0,1.0
11405,policy_5566,F,dependent,19,50.0,0.0
11406,policy_5566,F,dependent,19,68.0,0.0
11409,policy_5569,M,own,52,79.0,0.0
11410,policy_5569,M,own,57,52.0,0.0
11411,policy_5569,M,dependent,17,67.0,0.0
11413,policy_5571,F,own,51,48.0,0.0
11414,policy_5571,F,dependent,17,69.0,0.0
11415,policy_5571,M,dependent,19,90.0,0.0
11416,policy_5572,M,own,62,93.0,1.0
11425,policy_5577,M,own,84,94.0,1.0
11426,policy_5577,F,own,41,86.0,0.0
11427,policy_5577,F,dependent,17,80.0,0.0
11428,policy_5578,F,rent,56,60.0,1.0
11429,policy_5578,F,dependent,19,81.0,0.0
11432,policy_5580,M,rent,48,89.0,1.0
11433,policy_5580,M,rent,35,63.0,1.0
11436,policy_5583,M,own,33,92.0,1.0
11437,policy_5583,M,own,47,87.0,0.0
11438,policy_5583,M,dependent,17,61.0,0.0
11439,policy_5584,M,own,38,14.0,0.0
11440,policy_5584,F,dependent,18,70.0,0.0
11441,policy_5584,M,dependent,18,36.0,0.0
11442,policy_5585,M,own,35,93.0,1.0
11443,policy_5585,M,own,30,70.0,1.0
11444,policy_5585,F,dependent,20,43.0,0.0
11445,policy_5585,F,dependent,18,78.0,0.0
11451,policy_5589,F,rent,57,73.0,0.0
11452,policy_5589,M,rent,61,91.0,1.0
11453,policy_5590,M,own,70,80.0,1.0
11454,policy_5590,F,own,74,91.0,1.0
11456,policy_5592,F,own,51,61.0,1.0
11457,policy_5592,F,own,57,64.0,1.0
11458,policy_5592,M,dependent,18,83.0,0.0
11459,policy_5592,M,dependent,17,84.0,0.0
11460,policy_5592,F,dependent,20,57.0,0.0
11461,policy_5593,M,own,68,62.0,0.0
11462,policy_5593,F,dependent,19,66.0,0.0
11463,policy_5593,M,dependent,17,45.0,0.0
11464,policy_5593,M,dependent,18,80.0,0.0
11465,policy_5593,F,dependent,17,80.0,0.0
11466,policy_5593,F,dependent,18,43.0,0.0
11467,policy_5594,M,rent,57,88.0,1.0
11468,policy_5594,F,rent,56,73.0,1.0
11472,policy_5596,F,rent,37,83.0,1.0
11473,policy_5596,M,rent,36,43.0,1.0
11474,policy_5597,M,rent,59,64.0,1.0
11475,policy_5598,M,own,56,65.0,0.0
11476,policy_5598,F,own,57,85.0,0.0
11477,policy_5599,M,own,64,71.0,1.0
11478,policy_5599,F,own,58,50.0,1.0
11488,policy_5604,M,dependent,16,77.0,0.0
11489,policy_5605,M,rent,39,87.0,0.0
11492,policy_5608,M,own,52,11.0,0.0
11493,policy_5608,F,own,56,52.0,0.0
11494,policy_5608,F,dependent,18,76.0,0.0
11495,policy_5608,M,dependent,19,59.0,0.0
11496,policy_5609,F,own,63,87.0,1.0
11497,policy_5609,F,own,53,85.0,1.0
11498,policy_5609,F,dependent,18,65.0,0.0
11499,policy_5609,F,dependent,19,71.0,0.0
11500,policy_5609,M,dependent,18,76.0,0.0
11501,policy_5610,M,own,36,66.0,0.0
11502,policy_5611,M,rent,56,73.0,1.0
11503,policy_5612,F,own,63,75.0,0.0
11504,policy_5612,F,dependent,20,82.0,0.0
11505,policy_5612,F,dependent,17,71.0,0.0
11516,policy_5618,M,own,47,82.0,0.0
11517,policy_5618,F,dependent,18,71.0,0.0
11518,policy_5618,F,dependent,18,79.0,0.0
11519,policy_5619,M,own,61,59.0,1.0
11523,policy_5622,M,own,49,68.0,1.0
11524,policy_5622,F,own,45,62.0,1.0
11525,policy_5622,F,dependent,19,33.0,0.0
11526,policy_5622,M,dependent,16,57.0,0.0
11527,policy_5622,M,dependent,17,57.0,0.0
11529,policy_5624,M,own,46,66.0,0.0
11530,policy_5624,M,dependent,18,70.0,0.0
11531,policy_5624,F,dependent,18,68.0,0.0
11532,policy_5624,M,dependent,17,41.0,0.0
11533,policy_5624,F,dependent,17,75.0,0.0
11534,policy_5624,M,dependent,18,74.0,0.0
11544,policy_5629,M,own,55,75.0,1.0
11545,policy_5629,M,dependent,16,17.0,0.0
11546,policy_5629,M,dependent,20,53.0,0.0
11547,policy_5629,F,dependent,18,51.0,0.0
11548,policy_5630,F,own,52,53.0,1.0
11549,policy_5630,F,own,56,76.0,1.0
11550,policy_5630,F,dependent,18,76.0,0.0
11551,policy_5630,M,dependent,20,76.0,0.0
11552,policy_5630,M,dependent,17,75.0,0.0
11553,policy_5630,M,dependent,16,88.0,0.0
11554,policy_5631,M,own,50,69.0,1.0
11555,policy_5631,F,own,48,67.0,1.0
11556,policy_5631,M,dependent,17,66.0,0.0
11557,policy_5631,F,dependent,19,75.0,0.0
11558,policy_5631,M,dependent,17,26.0,0.0
11560,policy_5633,M,rent,51,83.0,0.0
11561,policy_5633,F,rent,47,81.0,0.0
11562,policy_5633,F,dependent,17,61.0,0.0
11563,policy_5633,M,dependent,17,77.0,0.0
11567,policy_5635,F,rent,42,84.0,1.0
11568,policy_5635,F,rent,78,76.0,1.0
11572,policy_5637,F,own,69,96.0,0.0
11579,policy_5641,M,own,57,79.0,1.0
11583,policy_5643,M,own,35,86.0,1.0
11584,policy_5643,M,own,53,56.0,0.0
11585,policy_5643,F,dependent,18,62.0,0.0
11586,policy_5643,F,dependent,18,73.0,0.0
11587,policy_5643,F,dependent,17,76.0,0.0
11588,policy_5643,M,dependent,16,46.0,0.0
11594,policy_5648,M,own,45,68.0,0.0
11595,policy_5648,F,own,54,22.0,1.0
11596,policy_5648,F,dependent,20,77.0,0.0
11597,policy_5648,M,dependent,18,47.0,0.0
11598,policy_5649,F,rent,44,67.0,0.0
11599,policy_5649,F,rent,49,81.0,0.0
11600,policy_5650,F,own,46,72.0,1.0
11601,policy_5651,M,rent,61,95.0,1.0
11605,policy_5653,F,own,48,71.0,1.0
11607,policy_5655,M,rent,59,74.0,1.0
11608,policy_5655,M,rent,57,84.0,1.0
11610,policy_5657,F,rent,64,76.0,1.0
11611,policy_5657,F,rent,47,80.0,0.0
11612,policy_5657,F,dependent,20,90.0,0.0
11613,policy_5658,M,own,61,51.0,0.0
11614,policy_5658,F,own,57,87.0,1.0
11619,policy_5662,F,rent,53,70.0,0.0
11620,policy_5662,M,rent,56,76.0,0.0
11621,policy_5662,F,dependent,16,43.0,0.0
11622,policy_5662,M,dependent,19,58.0,0.0
11623,policy_5662,F,dependent,16,87.0,0.0
11624,policy_5663,M,own,53,72.0,1.0
11625,policy_5663,F,own,51,71.0,1.0
11626,policy_5663,M,dependent,17,85.0,0.0
11627,policy_5663,F,dependent,20,61.0,0.0
11628,policy_5663,M,dependent,17,69.0,0.0
11629,policy_5663,F,dependent,17,63.0,0.0
11630,policy_5664,F,rent,55,50.0,0.0
11631,policy_5664,F,rent,59,88.0,0.0
11632,policy_5664,F,dependent,17,79.0,0.0
11635,policy_5666,M,own,56,89.0,0.0
11636,policy_5666,F,own,73,74.0,1.0
11637,policy_5666,F,dependent,17,74.0,0.0
11638,policy_5666,F,dependent,17,36.0,0.0
11639,policy_5666,M,dependent,16,74.0,0.0
11644,policy_5669,M,rent,68,73.0,0.0
11645,policy_5669,F,rent,49,86.0,1.0
11646,policy_5670,M,own,62,66.0,1.0
11647,policy_5670,F,own,63,62.0,1.0
11650,policy_5673,F,own,57,89.0,1.0
11652,policy_5675,F,rent,91,95.0,0.0
11653,policy_5676,M,own,50,62.0,1.0
11654,policy_5676,F,own,38,91.0,1.0
11655,policy_5677,F,own,35,5.0,1.0
11656,policy_5677,F,own,60,72.0,1.0
11657,policy_5678,M,own,60,86.0,1.0
11658,policy_5678,M,own,46,78.0,1.0
11662,policy_5680,F,own,44,76.0,1.0
11663,policy_5680,M,own,39,80.0,1.0
11664,policy_5681,M,rent,47,78.0,0.0
11665,policy_5681,F,rent,34,73.0,0.0
11666,policy_5681,M,dependent,20,51.0,0.0
11667,policy_5681,F,dependent,18,81.0,0.0
11668,policy_5681,M,dependent,18,68.0,0.0
11669,policy_5682,F,own,53,54.0,1.0
11670,policy_5682,F,own,49,57.0,0.0
11671,policy_5682,M,dependent,20,75.0,0.0
11672,policy_5683,M,own,45,82.0,1.0
11673,policy_5683,F,dependent,16,67.0,0.0
11674,policy_5683,M,dependent,16,44.0,0.0
11675,policy_5684,F,dependent,18,77.0,0.0
11676,policy_5685,M,own,30,58.0,1.0
11677,policy_5685,M,dependent,17,89.0,0.0
11681,policy_5687,M,own,57,41.0,1.0
11682,policy_5688,M,own,51,65.0,1.0
11683,policy_5688,F,dependent,16,82.0,0.0
11684,policy_5689,F,own,74,65.0,1.0
11685,policy_5689,F,dependent,18,75.0,0.0
11686,policy_5689,M,dependent,17,54.0,0.0
11687,policy_5689,M,dependent,17,80.0,0.0
11688,policy_5689,M,dependent,18,63.0,0.0
11689,policy_5689,F,dependent,17,74.0,0.0
11690,policy_5690,F,rent,33,70.0,1.0
11691,policy_5690,M,rent,35,90.0,1.0
11692,policy_5690,F,dependent,18,62.0,
11693,policy_5690,M,dependent,22,32.0,0.0
11694,policy_5690,F,dependent,16,62.0,0.0
11707,policy_5698,M,own,74,68.0,0.0
11708,policy_5698,F,own,43,33.0,0.0
11716,policy_5701,M,own,69,89.0,1.0
11717,policy_5701,F,own,78,70.0,0.0
11718,policy_5702,M,own,47,72.0,0.0
11719,policy_5702,M,own,65,93.0,1.0
11720,policy_5702,F,dependent,16,20.0,0.0
11721,policy_5702,M,dependent,18,62.0,0.0
11723,policy_5704,M,rent,59,73.0,1.0
11727,policy_5706,F,own,51,75.0,0.0
11728,policy_5707,F,own,34,89.0,1.0
11729,policy_5707,M,own,38,76.0,1.0
11730,policy_5708,M,own,67,73.0,0.0
11731,policy_5708,F,own,72,58.0,1.0
11734,policy_5710,M,rent,46,37.0,1.0
11735,policy_5711,M,own,34,71.0,1.0
11736,policy_5711,F,own,32,85.0,0.0
11737,policy_5712,M,rent,49,43.0,1.0
11738,policy_5712,F,rent,30,91.0,1.0
11739,policy_5712,F,dependent,17,27.0,0.0
11748,policy_5717,F,rent,40,58.0,1.0
11752,policy_5719,M,rent,52,89.0,0.0
11753,policy_5719,F,rent,63,80.0,1.0
11754,policy_5719,F,dependent,18,92.0,0.0
11755,policy_5720,F,own,50,34.0,1.0
11756,policy_5721,F,own,69,74.0,1.0
11768,policy_5726,F,own,44,42.0,1.0
11769,policy_5726,F,own,62,78.0,0.0
11770,policy_5726,M,dependent,18,52.0,0.0
11773,policy_5728,M,own,42,71.0,1.0
11774,policy_5728,F,own,38,75.0,1.0
11775,policy_5728,F,dependent,18,68.0,0.0
11776,policy_5728,F,dependent,19,-8.0,0.0
11777,policy_5728,M,dependent,19,53.0,0.0
11778,policy_5728,M,dependent,16,68.0,0.0
11782,policy_5731,F,rent,60,76.0,0.0
11800,policy_5741,M,own,44,72.0,1.0
11801,policy_5741,F,own,63,48.0,1.0
11802,policy_5741,F,dependent,18,37.0,0.0
11816,policy_5748,M,own,29,70.0,1.0
11817,policy_5748,F,own,53,,0.0
11821,policy_5750,M,own,38,84.0,1.0
11822,policy_5750,F,own,45,86.0,1.0
11823,policy_5750,F,dependent,19,53.0,0.0
11826,policy_5752,M,rent,67,66.0,1.0
11827,policy_5752,M,rent,47,84.0,1.0
11828,policy_5752,M,dependent,18,69.0,0.0
11831,policy_5754,M,rent,35,81.0,0.0
11835,policy_5756,M,dependent,17,73.0,0.0
11843,policy_5760,F,own,41,81.0,1.0
11844,policy_5760,F,own,47,88.0,1.0
11845,policy_5760,F,dependent,16,76.0,0.0
11846,policy_5760,M,dependent,18,65.0,0.0
11847,policy_5761,F,own,32,81.0,1.0
11848,policy_5761,F,dependent,19,59.0,0.0
11849,policy_5761,F,dependent,22,76.0,1.0
11851,policy_5763,M,dependent,17,48.0,0.0
11855,policy_5765,M,rent,55,76.0,1.0
11856,policy_5765,F,rent,45,81.0,1.0
11858,policy_5767,M,rent,31,50.0,1.0
11859,policy_5768,M,rent,45,85.0,0.0
11860,policy_5768,M,dependent,16,56.0,0.0
11861,policy_5768,M,dependent,21,62.0,0.0
11867,policy_5771,F,own,51,64.0,1.0
11880,policy_5775,F,own,51,84.0,1.0
11881,policy_5776,M,own,55,95.0,1.0
11882,policy_5776,M,own,40,72.0,0.0
11884,policy_5778,F,own,33,30.0,1.0
11885,policy_5778,F,dependent,18,56.0,0.0
11891,policy_5780,M,rent,67,46.0,1.0
11892,policy_5780,F,rent,40,61.0,1.0
11893,policy_5780,F,dependent,18,58.0,0.0
11894,policy_5781,M,rent,44,55.0,0.0
11895,policy_5781,F,,19,56.0,0.0
11896,policy_5781,F,dependent,17,42.0,0.0
11897,policy_5782,F,own,39,66.0,1.0
11903,policy_5786,M,rent,70,54.0,1.0
11904,policy_5787,M,dependent,17,68.0,0.0
11906,policy_5789,F,own,56,73.0,0.0
11908,policy_5791,M,own,46,73.0,1.0
11909,policy_5791,F,own,60,57.0,0.0
11910,policy_5791,M,dependent,20,80.0,0.0
11911,policy_5792,M,own,69,84.0,1.0
11912,policy_5792,M,own,38,92.0,1.0
11914,policy_5794,M,rent,53,79.0,1.0
