policy_id,discount,Home_policy_ind,quoted_amt,credit_score,Cov_package_type,CAT_zone,number_drivers,num_loaned_veh,num_owned_veh,num_leased_veh,total_number_veh,convert_ind,primary_parking,Quote_dt_2015,Quote_dt_2016,Quote_dt_2017,Quote_dt_2018,state_id_midwest,state_id_northeast,state_id_southeast,Prior_carrier_grp_Carrier_1,Prior_carrier_grp_Carrier_2,Prior_carrier_grp_Carrier_3,Prior_carrier_grp_Carrier_4,Prior_carrier_grp_Carrier_5,Prior_carrier_grp_Carrier_6,Prior_carrier_grp_Carrier_7,Prior_carrier_grp_Carrier_8,Prior_carrier_grp_Other
policy_40000,1,1,1009.0,4,1,2,2,2,2,0,4,0.0,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
policy_6390,1,1,2156.0,2,2,2,4,0,2,1,3,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_41076,1,0,4732.0,2,1,1,6,2,2,0,4,0.0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_12476,1,1,6231.0,1,3,2,2,1,2,0,3,1.0,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
policy_74982,0,0,10631.0,1,3,4,3,1,2,0,3,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_6034,1,1,5267.0,2,1,2,1,0,2,0,2,0.0,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
policy_43668,0,0,4441.0,1,1,1,2,1,1,1,3,0.0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_92811,1,0,1227.0,4,1,1,1,1,2,1,4,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_3188,0,0,6742.0,1,3,4,1,1,2,0,3,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
policy_3532,0,0,3280.0,2,3,5,1,2,1,0,3,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
policy_65515,0,0,4283.0,2,3,5,1,3,1,0,4,0.0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_64000,1,1,4078.0,4,2,3,1,3,2,2,7,0.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_65743,0,0,11190.0,1,3,4,1,2,1,2,5,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_51571,0,0,1983.0,4,1,2,1,1,3,1,5,0.0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_15713,0,0,5147.0,1,3,4,2,1,1,1,3,0.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
policy_27387,1,0,2242.0,2,3,4,1,0,2,0,2,0.0,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_41243,0,0,3798.0,1,2,2,3,3,1,0,4,0.0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_23291,0,0,5342.0,2,2,3,4,1,3,1,5,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
policy_51651,0,0,597.0,4,1,2,2,0,2,1,3,0.0,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_79780,0,0,7924.0,1,2,1,3,1,3,1,5,0.0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_29896,1,1,1562.0,4,1,1,4,0,2,1,3,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
policy_99139,0,0,17886.0,1,3,5,1,0,1,0,1,0.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
policy_28754,0,0,2947.0,1,2,4,2,1,2,1,4,0.0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
policy_96371,0,0,12865.0,1,3,5,3,3,1,0,4,0.0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
policy_23843,0,0,4278.0,1,3,5,1,2,2,1,5,0.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
policy_49297,1,0,4538.0,2,1,1,2,0,2,0,2,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
policy_91793,0,0,7004.0,1,3,5,4,1,3,0,4,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_38297,0,0,7013.0,1,3,5,3,1,2,0,3,1.0,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
policy_51599,1,1,5724.0,1,1,1,1,1,3,0,4,0.0,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_21941,0,0,1988.0,4,1,2,2,1,1,0,2,0.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_75096,1,1,3819.0,1,2,1,3,2,2,1,5,0.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_17387,0,0,1426.0,4,1,3,2,0,3,0,3,0.0,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_29127,0,0,1497.0,4,1,1,3,1,1,2,4,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_96703,0,0,5445.0,3,3,5,2,2,1,1,4,0.0,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
policy_32405,1,0,39052.0,2,3,5,4,2,1,0,3,0.0,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
policy_81640,1,1,4684.0,2,3,5,1,0,3,0,3,0.0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_51247,1,1,2681.0,1,2,2,4,1,2,0,3,0.0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_89440,1,1,7519.0,1,3,3,4,1,1,1,3,0.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_49009,0,0,2103.0,1,2,3,3,3,2,0,5,0.0,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_18139,0,0,2281.0,2,1,4,1,2,1,0,3,0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
policy_3013,0,0,3427.0,2,1,2,1,3,1,0,4,0.0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_82679,1,1,4736.0,1,1,2,6,1,1,0,2,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_94523,1,0,11081.0,1,3,5,2,2,1,1,4,0.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_30360,0,0,3206.0,1,1,2,2,1,1,0,2,0.0,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
policy_53625,0,0,2917.0,1,2,3,2,1,2,0,3,0.0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
policy_44602,0,0,1286.0,3,1,2,1,3,1,0,4,1.0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_93505,0,0,7691.0,1,3,5,2,3,1,0,4,0.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_3109,1,1,3254.0,2,3,4,1,2,3,0,5,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_28200,1,0,6297.0,1,1,2,3,2,1,0,3,0.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_53890,0,0,5731.0,2,1,5,1,2,1,0,3,0.0,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_51739,0,0,2977.0,2,3,4,4,3,2,1,6,0.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_66014,0,0,11301.0,1,3,3,1,0,1,0,1,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
policy_87316,0,0,4697.0,4,2,3,1,1,1,0,2,1.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
policy_73637,0,0,3180.0,2,2,5,5,2,1,1,4,0.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_11834,0,0,1714.0,4,2,3,1,2,1,0,3,0.0,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_58078,0,0,1699.0,3,1,1,3,1,1,0,2,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_36592,0,0,8076.0,1,3,2,1,1,2,0,3,0.0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
policy_8411,0,0,2185.0,2,2,2,2,1,2,2,5,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_47484,0,0,3100.0,2,2,2,3,2,2,0,4,1.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_99398,0,0,19198.0,1,3,5,1,3,1,0,4,0.0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
policy_34731,0,0,3297.0,2,1,3,2,3,1,0,4,0.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
policy_46667,1,1,1228.0,4,2,3,2,3,2,0,5,0.0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_44424,1,1,1964.0,4,3,4,2,0,1,1,2,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_14022,0,0,3808.0,2,2,4,2,1,1,0,2,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_97140,1,1,14972.0,1,3,1,3,0,2,1,3,1.0,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
policy_44740,1,1,1861.0,4,2,4,2,3,2,0,5,1.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_40502,0,0,3976.0,2,2,4,2,0,3,0,3,0.0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
policy_68677,1,0,3775.0,2,2,4,1,1,2,0,3,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_78842,1,1,1361.0,4,1,1,1,2,2,2,6,0.0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
policy_16485,0,0,2976.0,1,2,3,2,1,1,0,2,0.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_97065,0,0,18617.0,2,2,2,1,1,1,0,2,0.0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
policy_9170,0,0,2145.0,2,1,4,2,2,1,1,4,0.0,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_83945,1,1,8191.0,1,2,3,1,1,1,0,2,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_584,0,0,12785.0,1,2,2,3,1,1,0,2,0.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_65255,0,0,4592.0,2,1,3,5,0,1,1,2,0.0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_89962,0,0,11707.0,1,1,1,1,0,1,2,3,0.0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_91680,0,0,9878.0,1,3,5,1,1,2,1,4,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
policy_81795,0,0,3798.0,2,1,2,3,1,1,1,3,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_30534,1,1,23819.0,1,3,5,2,2,2,0,4,0.0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
policy_13043,0,0,2334.0,1,3,5,1,0,2,0,2,0.0,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
policy_20142,0,0,2411.0,2,2,3,3,2,3,0,5,1.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
policy_35744,0,0,3569.0,1,3,5,3,1,2,0,3,0.0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
policy_3046,0,0,3011.0,1,2,2,1,2,2,0,4,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_40293,0,0,4837.0,3,1,2,1,1,1,1,3,0.0,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
policy_20227,0,0,3068.0,3,2,3,5,0,3,1,4,1.0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
policy_86284,0,0,2359.0,1,1,1,5,0,2,0,2,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_71076,0,0,6985.0,2,3,4,6,2,2,0,4,0.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_12348,0,0,1346.0,4,3,5,1,1,1,2,4,0.0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
policy_48427,1,1,342.0,4,1,5,1,2,1,0,3,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_61001,0,0,2695.0,1,3,5,3,1,1,1,3,0.0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_12983,0,0,3588.0,4,2,2,1,1,2,0,3,0.0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
policy_73477,1,1,4678.0,3,1,1,1,2,3,2,7,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_30107,0,0,3311.0,2,2,3,3,2,1,0,3,1.0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_78391,0,0,1202.0,4,2,3,2,0,1,1,2,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
policy_774,0,0,19219.0,1,3,4,1,2,2,1,5,0.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_38863,1,1,8465.0,1,3,5,3,3,3,1,7,0.0,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
policy_11104,0,0,951.0,4,2,2,1,1,2,0,3,1.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
policy_94620,1,1,589.0,3,2,1,1,1,2,0,3,0.0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
policy_27275,0,0,959.0,4,1,1,5,2,3,2,7,0.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_35016,0,0,20257.0,1,3,5,3,1,1,2,4,0.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
policy_13200,0,0,2869.0,1,2,2,5,0,1,2,3,0.0,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
policy_67802,0,0,6994.0,1,3,5,3,0,2,0,2,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_69650,1,1,11623.0,1,3,5,1,2,2,1,5,1.0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_5472,0,0,2050.0,1,2,3,2,1,1,0,2,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
policy_92927,0,0,2493.0,2,2,1,5,1,3,0,4,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
policy_93550,0,0,11394.0,1,3,5,1,2,1,1,4,0.0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_19594,0,0,2068.0,1,2,4,5,1,1,1,3,0.0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
policy_79992,0,0,3754.0,2,3,5,3,1,1,0,2,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
policy_92503,0,0,8792.0,1,2,1,2,0,1,0,1,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_96056,0,0,15027.0,1,3,5,1,1,1,2,4,0.0,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
policy_16725,1,1,1485.0,4,1,2,4,1,1,0,2,0.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
policy_78372,0,0,3504.0,2,2,2,2,1,2,0,3,0.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_96641,0,0,13830.0,1,3,5,4,1,3,2,6,0.0,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
policy_58140,1,1,3530.0,3,3,5,2,2,2,1,5,0.0,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
policy_48670,0,0,3104.0,2,2,3,4,1,1,0,2,0.0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
policy_26032,0,0,3189.0,2,3,5,1,1,2,0,3,0.0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
policy_51934,0,0,6908.0,1,3,5,3,2,2,0,4,0.0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_67219,0,0,5394.0,2,2,3,2,1,1,0,2,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_52469,0,0,3845.0,3,1,1,1,2,1,1,4,0.0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_37120,0,0,3939.0,1,2,5,1,1,3,0,4,0.0,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
policy_44775,1,1,4956.0,2,3,5,1,1,1,1,3,0.0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_27543,0,0,3456.0,1,2,2,3,1,3,0,4,0.0,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_98402,0,0,3647.0,1,1,2,2,1,2,1,4,0.0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
policy_8673,0,0,2898.0,4,1,3,3,0,2,0,2,0.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
policy_19567,0,0,3622.0,2,2,1,4,1,1,0,2,0.0,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_87130,0,0,6124.0,1,3,5,3,2,1,0,3,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_52476,0,0,3204.0,1,2,3,2,1,2,0,3,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
policy_83423,0,0,13226.0,1,3,5,1,2,3,1,6,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_64598,1,1,10341.0,1,3,5,3,1,1,0,2,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_31614,1,1,18603.0,1,3,5,1,1,3,0,4,1.0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_31406,0,0,40217.0,1,3,4,2,0,2,0,2,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
policy_63717,0,0,1353.0,4,2,2,3,0,2,1,3,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
policy_10675,0,0,3984.0,2,2,4,2,1,3,0,4,0.0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
policy_33235,0,0,8210.0,1,2,1,1,1,1,0,2,0.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_94811,0,0,4171.0,2,2,4,1,1,3,1,5,0.0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
policy_31620,0,0,13107.0,1,2,2,2,1,2,2,5,0.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
policy_68214,0,0,6118.0,1,3,2,2,2,1,0,3,1.0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_18618,0,0,5801.0,1,3,5,1,0,3,0,3,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
policy_25420,0,0,1915.0,4,3,5,1,1,2,0,3,0.0,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_45100,1,0,1910.0,4,1,3,3,1,3,0,4,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_51127,0,0,2818.0,1,2,2,2,1,2,0,3,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_3810,0,0,4474.0,2,1,1,4,2,1,1,4,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_53929,0,0,2810.0,1,1,2,4,1,2,1,4,0.0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_60534,0,0,814.0,4,1,2,3,3,3,0,6,1.0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
policy_28210,1,1,2386.0,1,2,3,2,1,1,2,4,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_84974,1,1,3551.0,2,3,2,3,2,1,0,3,0.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_66684,0,0,4847.0,1,1,2,4,0,1,0,1,0.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_88407,1,1,5886.0,1,3,4,1,1,2,2,5,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_55087,0,0,1673.0,4,1,4,3,1,1,0,2,0.0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_17112,0,0,2365.0,1,2,5,1,0,2,0,2,0.0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_17429,0,0,1879.0,3,3,4,1,0,1,0,1,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_35518,0,0,2424.0,2,1,2,2,0,3,1,4,0.0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
policy_72492,0,0,4335.0,2,1,2,4,2,3,0,5,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_33615,1,1,6805.0,1,3,4,1,0,1,1,2,0.0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_56682,0,0,3893.0,2,2,5,1,1,1,0,2,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_88165,0,0,3216.0,1,1,2,5,2,1,0,3,1.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
policy_33217,0,0,20653.0,1,3,5,4,3,1,0,4,0.0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
policy_2212,1,1,603.0,4,1,3,3,0,1,0,1,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_34008,0,0,10900.0,1,3,5,1,1,2,0,3,0.0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_57149,0,0,1520.0,4,2,4,3,0,2,1,3,0.0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_53766,0,0,2396.0,3,3,3,1,1,1,0,2,0.0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_34941,0,0,19926.0,1,3,5,3,2,1,2,5,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
policy_56661,1,1,3556.0,1,2,2,1,3,2,0,5,0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_92367,0,0,1142.0,4,1,1,1,3,1,1,5,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_78950,0,0,4760.0,3,2,4,1,1,1,0,2,0.0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_50603,0,0,3292.0,1,1,1,3,2,2,0,4,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_17326,0,0,1357.0,4,1,1,2,1,2,0,3,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_94304,0,0,5308.0,3,1,1,3,0,2,0,2,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_56744,0,0,3424.0,2,2,4,1,1,1,0,2,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
policy_62110,0,0,6519.0,1,3,5,5,1,2,1,4,0.0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_63920,0,0,3245.0,2,1,1,1,1,2,0,3,1.0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_12202,0,0,4839.0,2,1,2,1,1,2,1,4,0.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
policy_33984,0,0,8742.0,1,3,4,4,1,2,2,5,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
policy_6944,1,1,4170.0,2,2,2,1,2,1,0,3,0.0,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_78597,0,0,1667.0,4,2,3,1,0,2,2,4,0.0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_55413,0,0,2267.0,1,1,2,5,2,1,0,3,0.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
policy_1371,0,0,19123.0,1,3,4,2,1,3,1,5,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_47302,1,1,964.0,4,2,4,1,2,1,0,3,1.0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_27827,1,0,2612.0,2,1,2,1,1,1,0,2,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
policy_69211,0,0,2501.0,1,2,2,1,2,1,1,4,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_70109,0,0,2737.0,3,3,5,1,2,2,2,6,0.0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_87134,0,0,6211.0,1,3,4,4,2,2,0,4,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_90863,0,0,2536.0,2,2,3,3,1,1,1,3,0.0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_99675,1,0,20596.0,1,2,3,1,1,2,0,3,0.0,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
policy_1193,0,0,30705.0,1,3,5,1,2,2,0,4,0.0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_54459,0,0,3346.0,2,1,2,2,1,2,0,3,0.0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_65669,1,1,2357.0,2,2,3,2,0,2,1,3,1.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_63114,1,1,8744.0,1,2,1,1,2,1,0,3,0.0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_17540,0,0,6202.0,1,3,4,1,2,3,0,5,0.0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_78185,1,1,1153.0,4,2,5,2,1,1,0,2,1.0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
policy_50667,0,0,2934.0,2,2,4,3,2,2,0,4,0.0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
policy_1213,0,0,10048.0,1,3,5,1,1,1,1,3,1.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
policy_14895,0,0,2934.0,2,2,3,2,3,3,0,6,0.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
policy_24052,0,0,2942.0,2,1,4,2,1,1,0,2,0.0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_80698,1,1,4990.0,2,2,5,3,0,1,0,1,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_14116,0,0,2043.0,2,3,5,1,2,1,0,3,0.0,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_62969,1,1,9252.0,1,3,5,3,1,1,1,3,0.0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
policy_41179,1,0,2336.0,2,2,3,2,2,1,1,4,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
